what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1518693950487
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1518693950487
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1518693950488
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1518693950488
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1518693950488
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1518693950489
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1518693950562
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1518693950563
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1518693950564
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1518693950565
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1518693950565
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1518693950568
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1518693950569
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1518693950569
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1518693950569
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1518693950582
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1518693950583
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1518693950583
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1518693950584
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1518693950585
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1518693950585
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1518693950586
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1518693950586
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1518693950586
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1518693950587
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1518693950587
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1518693950588
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1518693950588
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1518693950589
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1518693950589
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1518693950590
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1518693950590
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1518693950591
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1518693950592
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1518693950593
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1518693950593
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1518693950594
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1518693950594
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1518693950596
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1518693950596
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1518693950596
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1518693950597
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1518693950597
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1518693950598
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1518693950598
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1518693950599
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1518693950600
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1518693950600
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1518693950609
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1518693950609
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1518693950610
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1518693950610
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1518693950611
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1518693950611
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1518693950611
os,sysinfo,,,"win32",1518693950615
arch,sysinfo,,,"x86_64",1518693950615
ws,sysinfo,,,"win32",1518693950615
locale,sysinfo,,,"en_GB",1518693950615
processors,sysinfo,,,"4",1518693950615
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1518693950615
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1518693950615
java.specification.name,sysinfo,,,"Java Platform API Specification",1518693950615
java.specification.vendor,sysinfo,,,"Oracle Corporation",1518693950615
java.specification.version,sysinfo,,,"1.8",1518693950615
java.vendor,sysinfo,,,"Oracle Corporation",1518693950615
java.version,sysinfo,,,"1.8.0_131",1518693950615
java.vm.info,sysinfo,,,"mixed mode",1518693950615
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1518693950615
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1518693950615
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1518693950615
java.vm.specification.version,sysinfo,,,"1.8",1518693950615
java.vm.vendor,sysinfo,,,"Oracle Corporation",1518693950615
java.vm.version,sysinfo,,,"25.131-b11",1518693950615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518693953232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518693955135
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1518693957042
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1518693957051
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1518693957070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518693961067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518693980835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518693983064
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1518693984555
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1518693984569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518693987416
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1518694008979
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1518694009003
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1518694009009
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1518694009065
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1518694009068
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1518694009079
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1518694009100
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1518694009125
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1518694009136
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1518694009157
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1518694009180
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1518694009449
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1518694009467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518694015187
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1518694015436
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1518694015450
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1518694015452
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1518694015503
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1518694015542
opened,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1518694016221
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1518694016249
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1518694016254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1518694016353
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1518694018994
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1518694023330
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1518694023341
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1518694023381
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1518694023382
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1518694023440
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1518694023450
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1518694023537
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1518694023545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518694028325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518694042513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518694047272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518694091011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518694095094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518694325368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518694327020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518695057088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518695058864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518695111401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518695116528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518695119036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518695119802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518695160297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518695160909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696593416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696602909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696607908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696610212
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1518696611529
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1518696611530
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1518696611631
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1518696611739
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1518696611789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696611936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1518696611943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696615839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696619904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696621238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696624248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696627787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518696634555
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1518696638291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696639112
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518696639682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518696639805
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1518696640349
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1518696643899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696648311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518696657063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696662675
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518696662752
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518696662824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696666643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696671673
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1518696671688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696676451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518696677906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696681580
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518696681667
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518696681743
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1518696686682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696692259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696697749
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518696697816
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518696697884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696699226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696814065
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1518696814079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696818136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518696828156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696831212
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518696831293
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518696831360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696835805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696856338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518696858824
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1518696859919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696864120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696864242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696864246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696871007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518696874364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696878555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696899268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518696900936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518696903293
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1518696908562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696912794
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1518696915873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696918594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1518696918615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696923141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696927155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1518696927164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518696934897
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1518696945532
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1518696945570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697000810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697003065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1518697005346
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697006250
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1518697013568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697015731
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1518697016740
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697016968
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1518697017139
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697018134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1518697055809
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1518697064945
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1518697064957
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1518697064990
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1518697064997
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1518697065038
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1518697065039
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1518697065112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1518697065154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697069234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1518697077348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697078861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1518697082732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1518697088304
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1518697111206
